simulation_number,Target_Effluent_S_O2 (mg/L),Target_Wastage_S_O2 (mg/L),Target_Effluent_S_N2 (mg/L),Target_Wastage_S_N2 (mg/L),Target_Effluent_S_NH4 (mg/L),Target_Wastage_S_NH4 (mg/L),Target_Effluent_S_NO3 (mg/L),Target_Wastage_S_NO3 (mg/L),Target_Effluent_S_PO4 (mg/L),Target_Wastage_S_PO4 (mg/L),Target_Effluent_S_F (mg/L),Target_Wastage_S_F (mg/L),Target_Effluent_S_A (mg/L),Target_Wastage_S_A (mg/L),Target_Effluent_S_I (mg/L),Target_Wastage_S_I (mg/L),Target_Effluent_S_ALK (mg/L),Target_Wastage_S_ALK (mg/L),Target_Effluent_X_I (mg/L),Target_Wastage_X_I (mg/L),Target_Effluent_X_S (mg/L),Target_Wastage_X_S (mg/L),Target_Effluent_X_H (mg/L),Target_Wastage_X_H (mg/L),Target_Effluent_X_PAO (mg/L),Target_Wastage_X_PAO (mg/L),Target_Effluent_X_PP (mg/L),Target_Wastage_X_PP (mg/L),Target_Effluent_X_PHA (mg/L),Target_Wastage_X_PHA (mg/L),Target_Effluent_X_AUT (mg/L),Target_Wastage_X_AUT (mg/L),Target_Effluent_X_MeOH (mg/L),Target_Wastage_X_MeOH (mg/L),Target_Effluent_X_MeP (mg/L),Target_Wastage_X_MeP (mg/L),Target_Effluent_COD (mg/L),Target_Wastage_COD (mg/L),Target_Effluent_BOD (mg/L),Target_Wastage_BOD (mg/L),Target_Effluent_TN (mg/L),Target_Wastage_TN (mg/L),Target_Effluent_TKN (mg/L),Target_Wastage_TKN (mg/L),Target_Effluent_TP (mg/L),Target_Wastage_TP (mg/L),Target_Effluent_TSS (mg/L),Target_Wastage_TSS (mg/L),Target_Effluent_VSS (mg/L),Target_Wastage_VSS (mg/L),Target_Effluent_H2O (mg/L),Target_Wastage_H2O (mg/L)
2995,6.393819031175473,6.393819031175473,40.23465815830151,40.23465815830151,18.67323894188056,18.67323894188056,75.26076196187539,75.26076196187539,140.36905617431307,140.36905617431307,0.21801855110183854,0.21801855110183857,0.002835089001018146,0.0028350890010181468,200.00000000000193,200.00000000000196,39.87052562341268,39.87052562341269,840.331764499603,11596.948224667916,3.5829217933845667,49.445897782595075,189.9232493351228,2621.0244361185933,7.105985736706028,98.06573088770509,2.3770153344274916,32.80385786560414,0.01737142571803954,0.2397333209946325,13.253296807728798,182.9013294254213,0.11835987271483332,1.633418339921453,31.80324768493926,438.89881634803373,1254.435443238368,14748.84620584333,121.40086643669333,1673.358415719179,127.61027085358548,532.9967466151714,52.3495088917101,457.7359846532961,161.92460973824117,437.817275764606,861.7885084726736,11893.060735747193,714.5415651255489,9860.988106368417,996067.2350804755,987085.0672331874
2996,7.72466858083246,7.724668580832456,6.635649794297316,6.635649794297315,15.018437410211876,15.018437410211874,117.09777796465762,117.0977779646576,141.6497006443074,141.64970064430736,2.12747222160373,2.127472221603729,0.003777689654799556,0.003777689654799555,199.99999999992846,199.9999999999284,0.15036325880280293,0.15036325880280288,942.3368869746558,12141.577267956847,2.196526359200617,28.301231629549378,149.94261774450547,1931.9416487551698,7.543432285735349,97.19365465667016,2.544526236275425,32.78504994882198,0.0007572034836652264,0.009756218536667251,11.585097248548124,149.26864834043627,0.003768695359077764,0.04855790591890914,35.2826381696139,454.60056108920236,1315.7365677273162,14550.423457468398,98.60488693434337,1252.3177660924648,164.94961864489323,530.6319107884951,47.85184068023565,413.5341328238375,164.288395605247,433.0860300312556,904.0574324559676,11648.36410689082,747.6452722209392,9633.065379448855,996099.4148028052,987277.3554767899
2997,7.888758374411485,7.88875837441149,4.3021315981107024,4.302131598110705,18.24262857045379,18.2426285704538,119.68062273939984,119.6806227393999,142.72205745277353,142.72205745277364,2.572754368810708,2.5727543688107097,0.002671385682950267,0.0026713856829502685,199.99999618479575,199.99999618479583,0.12856712527053665,0.12856712527053674,10.87634567462351,9023.860387992285,0.017480524811808642,14.503199891728027,1.2074138433463615,1001.764221075468,0.0816720865258558,67.76150082512524,0.027656327225439547,22.945835227477303,1.7140962114232178e-06,0.001422147232738173,0.09595269033278327,79.60979793383285,3.595044663421312e-05,0.029827280321739216,0.4025752104929844,334.00763490178883,214.85428847302592,10390.07595180496,2.6415372771676897,661.40460628782,140.3156127406652,401.4972560466906,20.63499000126536,281.8166333072907,142.99475884383904,347.65645422153426,9.908712418212286,8221.036749074108,8.179868256856171,6786.65347261455,996815.0839310691,990025.912398431
2998,7.949649842284984,7.9496498422849795,3.6990257451229986,3.699025745122996,21.67303999007894,21.673039990078927,121.94162162893397,121.94162162893392,144.9367563089681,144.93675630896806,3.317853624321312,3.3178536243213106,0.011957144417986568,0.011957144417986563,199.80927419312238,199.80927419312226,0.10703102029316011,0.10703102029316003,3.896251729505259,1854.1537883482201,0.0025023454949745106,1.1908197163257308,0.17270115175584777,82.18526856345247,0.01862979513170907,8.865573278550903,0.006348145494135978,3.0209644638213606,1.0812398618891396e-06,0.0005145419560171537,0.015011280561288688,7.14358944261685,1.0280032990981102e-05,0.004892076651575231,0.14157267457254769,67.3718047777705,207.2441823455506,2156.678638852984,2.50584792367439,58.71927183623047,145.80475905400507,189.71660871521453,23.86313742507113,67.77498708628063,145.04847272404538,182.344651798487,3.2718308878051077,1557.0035143054974,2.700537517629246,1285.1356166159658,996796.3914577465,995496.3988699985
2999,7.741446682153768,7.741446682153769,6.045532817764425,6.045532817764425,15.022250588043798,15.022250588043798,117.19469952276374,117.19469952276374,141.4174990594692,141.41749905946924,1.8744067705458618,1.8744067705458616,0.00230098904240194,0.00230098904240194,200.00000001581108,200.00000001581114,0.16698256578230403,0.16698256578230403,857.3543253803894,15028.284687298628,2.06059975784802,36.11958191705531,142.1086835284268,2490.9768218115455,7.150824672034887,125.34447630227952,2.4013815522402364,42.09303498163566,0.00028425138114718506,0.004982549865532453,11.025942839120527,193.270160337346,0.003808585717344958,0.06675945839643943,32.15318192893706,563.6026521662247,1221.5773682046001,18075.87741799212,93.3649477708216,1614.3227807319242,162.72267438477448,632.9550614283187,45.52797486201075,515.7603619055551,162.24091089437303,506.1144873191578,828.7200776942265,14526.364287184762,685.3263627055597,12012.862567504357,996163.4654804087,984927.8113688207
3000,7.651152962547406,7.651152962547406,44.02726933594419,44.02726933594419,0.09686763104902431,0.09686763104902432,96.9079714690294,96.9079714690294,143.3536172889698,143.35361728896984,0.34279940672329745,0.34279940672329745,0.0011445867264211975,0.0011445867264211977,200.0,200.00000000000003,4.092364423034785,4.092364423034785,22.561828677340866,12276.777356251667,0.043151547515604925,23.480452271975764,2.9080069630207976,1582.3608336894622,0.1118081191368529,60.83919016028214,0.03746353027312062,20.385378628648617,3.8490735216944816e-06,0.002094432119376241,0.2624787764223217,142.82501409624183,0.0014217160773111197,0.7736115717641902,0.8355908874599486,454.67782922051606,226.23122192595966,14286.628884895197,2.1315146639872875,1025.89846017104,99.69784628782816,470.51164095441146,2.7898748187987628,373.60366948538217,143.8578131449372,415.8445123069016,20.865640078202567,11353.814502325433,17.293825370977267,9410.249796401142,996859.5063088883,987505.5813303244
1,7.518457295186063,7.518457295186059,20.858789270997494,20.858789270997487,6.641884566697672,6.641884566697669,109.01030893370068,109.01030893370064,141.0570522932754,141.05705229327535,1.1659537831276456,1.1659537831276454,0.002110605172161308,0.0021106051721613067,199.9999999999799,199.99999999997982,0.2525341559742053,0.25253415597420525,569.217377213069,12199.212349217127,1.58311746149423,33.928665672644314,108.19919676486694,2318.8768126016967,4.580812997174093,98.17393621780228,1.540877430069358,33.02339620333798,0.00014744823993668546,0.003160044758845505,8.895039882719288,190.63451807345254,0.003887293940788412,0.08331074585193486,21.462493085316474,459.97455659786306,893.6437561558432,15041.997506215761,70.70166063233437,1498.1349123368805,137.65209783174635,545.5665344076469,28.64178889804567,436.55622547394626,155.1589334942282,443.0440432195176,564.0439461977287,12088.337688574897,467.1121657744866,10010.939105698904,996413.0974400338,986989.9872851201
2,7.682109020652327,7.682109020652331,6.391386376865086,6.39138637686509,13.124534561238132,13.12453456123814,115.57220862214909,115.57220862214913,140.47646544927494,140.476465449275,0.708657729339668,0.7086577293396684,0.0026879836356282806,0.0026879836356282823,200.00000000000452,200.0000000000046,0.44469082034835916,0.4446908203483594,913.0275904871002,12200.80551954813,2.917893730920141,38.99187090137375,193.14853134387135,2581.047595785897,7.957720665103918,106.33917663104151,2.6615040350949344,35.565730389770394,0.0025961421704807437,0.03469229851666859,14.404020809194602,192.48121132763362,0.010882726499209247,0.1454260867061507,34.59980957143656,462.3579309024854,1332.1696988913404,15320.411412205573,124.32050859878747,1654.9918127669189,164.18098957151815,577.8845470044051,48.60878094936907,462.3123383822561,163.72061803563045,451.000918834965,924.1143533337324,12348.958147948932,765.4641080136843,10228.911821916401,996103.3304799898,986786.8591587705
3,7.5296873681087515,7.529687368108758,3.644703749972398,3.6447037499724,16.01403159246525,16.014031592465262,118.2864231366457,118.2864231366458,141.2826437602726,141.2826437602727,2.3505430616676057,2.3505430616676084,0.008575183708326111,0.008575183708326117,200.00000004267088,200.00000004267102,0.13964652524875507,0.13964652524875518,871.7452008936299,13162.750081236121,2.229064480401532,33.65733317534597,148.55394696679542,2243.061935414919,7.2778967384092565,109.89121108613219,2.485382312709589,37.527555305134136,0.002762439008992986,0.04171091994857915,11.177162657963281,168.76743173725518,0.0032609788740592663,0.04923852737638459,32.73222852116108,494.2340298338207,1243.345152464255,15920.52882185777,97.61981334616114,1450.1429089299825,165.5856680638981,577.4927064498056,47.2992449272524,459.2062833131597,162.59380334865287,462.73501534029947,846.541676796045,12782.194285204383,700.0895377515038,10570.868196882211,996146.6214020397,986362.1584640219
4,7.742406319978559,7.742406319978559,4.166706311031918,4.166706311031919,18.164986108887646,18.16498610888765,119.64785834827595,119.64785834827593,142.73026880027842,142.73026880027845,3.1818527120834816,3.1818527120834825,0.004923448773398357,0.004923448773398358,200.0,200.0,0.11415749023278648,0.11415749023278648,198.41602784505707,14019.77161731182,0.3283296280429068,23.19926696624052,22.70047930658231,1603.9809834834637,1.449844662435205,102.4437958398858,0.49076014164354165,34.676357446762864,8.212724922347651e-05,0.00580298522340303,1.7918099910704857,126.60654045570617,0.0005793509605234218,0.0409360485693795,7.350447273688788,519.3713087668605,427.8733497212941,16079.194783203196,17.175229916964042,1054.4114404467807,145.7057031577551,549.543895447946,26.057844809479167,429.8960370996701,147.26872456304585,461.19414895085765,181.3400398041216,12813.208543381063,149.76012153151243,10581.820047784873,996673.4412368418,986233.4054769329
5,7.568969901758384,7.568969901758379,6.305693245067311,6.305693245067308,13.800054590792652,13.80005459079264,113.15620019819818,113.15620019819814,140.12186454175605,140.12186454175597,0.23241111234226397,0.23241111234226386,0.0014138143837356721,0.0014138143837356713,199.99999999988884,199.99999999988873,3.3502839420726307,3.3502839420726285,468.4879982548441,13292.36953514076,1.6560033708502688,46.985640696832775,111.84794388780476,3173.4520573431078,3.941659235686293,111.83635725464597,1.3175226591199307,37.38195668017272,0.0031353944681637336,0.08896027660157366,8.265035798004496,234.50314726841953,0.027794237386758347,0.788603498207965,17.83449280356799,506.01652486277544,794.435600868273,17059.469522906984,71.42418620509343,2021.9231332865525,147.08305194679556,643.0754527836806,33.926851748597386,529.9192525854825,152.28698542991668,485.2181717291593,486.37054507200213,13799.749492383162,403.44060959030327,11446.785591377346,996457.9404869386,985635.1331546863
6,7.706676327577134,7.706676327577129,4.048810203709563,4.048810203709559,19.791666717282588,19.79166671728257,120.70004646606719,120.70004646606708,143.8026293333764,143.80262933337627,2.5826918191754893,2.582691819175487,0.009025296352973642,0.009025296352973635,199.99999999999994,199.99999999999977,0.12905941020606687,0.1290594102060668,130.24814230243254,12725.37011661949,0.15540503717411006,15.183223200494185,10.527448642859431,1028.5419660959562,0.7950889401254715,77.68096235287614,0.2730853647287101,26.68070559913053,0.00012192795548041327,0.011912479776089557,0.8381438992837699,81.88747371618696,0.00042829451227002736,0.04184479019183159,4.784235384648616,467.42444781528394,345.1560678653592,14131.267371580308,8.83918682701792,683.9014838118078,146.03162068921944,480.85165334988585,25.331574223152273,360.1516068838188,146.63134833039118,417.67373703219056,114.41275181791433,11178.237072765512,94.45118399567451,9227.97249197648,996717.4348735141,987521.7599030181
7,7.481878226659967,7.481878226659962,3.6096422965303923,3.60964229653039,17.853333182152127,17.853333182152113,119.55460214118486,119.55460214118476,142.2544106732344,142.25441067323428,2.9473932571495154,2.947393257149513,0.008642725433209365,0.00864272543320936,199.9999999999275,199.99999999992733,0.11918078374732895,0.11918078374732886,996.3813076931335,11821.585778876479,1.8511088630282613,21.96251780454582,126.96905292319512,1506.4268456314016,7.799723997942666,92.5399800069694,2.677176160177238,31.763409628761814,0.0011218423386539708,0.013310120668038201,9.840298905616216,116.7504214544671,0.0030650536839707697,0.03636539019967356,37.03065110289628,439.35089416125135,1345.7986502077647,13762.234889877043,85.13495682551277,987.0582745263531,169.62066293730732,496.90678070726074,50.06606079612247,377.35217856607596,165.44069979919877,417.0283775631084,924.4911636357997,10968.643739450647,763.4243407282937,9057.663225835266,996064.9882927948,987781.1619672994
8,7.593308563658228,7.593308563658228,3.936588288734223,3.936588288734223,18.109850638690133,18.109850638690137,119.66974785504219,119.66974785504223,142.5016690740758,142.50166907407586,2.9092350108219076,2.909235010821908,0.004706934693424425,0.004706934693424426,200.00000000277862,200.00000000277865,0.11995423447207935,0.11995423447207937,10.569477909499648,13943.489415220078,0.018012979213171375,23.763121238911253,1.245091359580087,1642.5521054056278,0.08134584931493724,107.3132465583194,0.027747875867107016,36.605612572415424,2.7468188559257354e-06,0.00362366428796865,0.09807159798714678,129.37822475019817,3.2546360194443977e-05,0.04293587940302083,0.39189731391108734,516.9996186340588,214.9259443907078,16049.413678785717,2.9069281674446956,1080.7272709305844,140.17870123792503,551.2342390680329,20.50895338288285,431.5644912129908,142.77335990837813,462.57205631811615,9.704098677451153,12801.861960625134,8.011352500337777,10568.753702551117,996816.9410226379,986251.5045503587
9,0.19135440559367436,0.1913544055936743,23.636980621062968,23.636980621062957,12.590711076087972,12.590711076087969,111.7435432331685,111.74354323316847,145.8193854904562,145.81938549045614,0.47769202074078554,0.4776920207407853,0.007412506451180424,0.00741250645118042,200.0000000002099,200.0000000002098,0.8815785523863219,0.8815785523863215,22.803293247305376,14323.769959884346,0.0160953074158796,10.110183575608016,0.8788445293029582,552.0416166084236,0.07200115400491136,45.22715011501366,0.024661349983565423,15.490898627395884,3.1471541963057713e-06,0.0019768685271587022,0.07900781429754809,49.62834730746928,0.0004331122138213234,0.272057182719692,0.8255457844799495,518.5622874731214,224.3343497268827,15181.264338886791,0.9407125132142344,372.7701999789173,126.87738449195591,458.5111895927555,15.133841258787417,346.76764635958705,146.26716036526236,424.09102174344014,18.94692691270432,11901.413519575213,15.66710471224255,9841.210276156085,996819.879541939,986860.2328400714
10,7.82674537738955,7.826745377389555,3.9080109502678892,3.908010950267892,21.148920057776007,21.148920057776014,121.60866327109004,121.6086632710901,144.69327317939494,144.69327317939502,2.94718969048823,2.9471896904882318,0.007383613773299045,0.00738361377329905,199.99999999349725,199.99999999349734,0.11861081791519877,0.11861081791519884,474.6599158518342,13616.466266568788,0.367439463261694,10.540656350831956,25.175188750307882,722.1951905458011,2.4555806346231717,70.44271015845185,0.8482130107915636,24.332503046061554,0.00018097586420729632,0.005191615444542834,2.04687293548769,58.7182008575605,0.0014040918932180617,0.04027888022702637,17.30758783949089,496.499026148372,707.6597519091376,14681.322789394635,19.148167331900886,490.6468448264475,156.4313298775121,477.1918777142517,34.82266660642209,355.58321444316164,154.4693132239334,424.3204358964642,403.0251094573489,11561.494080783525,332.5941569617175,9541.056591222185,996465.7765253057,987145.213356956
